Aisonville-et-Bernoville (02110) - M. Christian PARENT
Aix-en-Ergny (62650) - M. David GILLET
Aix-en-Issart (62170) - M. Pierre LAFONTE
Aix-en-Pévèle (59310) - M. Didier DALLOY
Aix-Noulette (62160) - M. Alain LEFEBVRE
Aizecourt-le-Bas (80240) - Mme Florence CHOQUET
Aizecourt-le-Haut (80200) - Mme Rose-Line LAOUT
Aizelles (02820) - M. Jean-Marie MERLO
Aizy-Jouy (02370) - M. Amadéo NECA
Alaincourt (02240) - M. Stéphan ANTHONY
Albert (80300) - M. Claude CLIQUET
Alembon (62850) - M. Thierry GUILBERT
Alette (62650) - M. Constant VASSEUR
Alincthun (62142) - M. Jean PICQUE
Allaines (80200) - Mme Françoise GRIMAUX
Allemant (02320) - M. Marc HENNEVEUX
Allenay (80130) - Mme Nathalie MARTEL
Allennes-les-Marais (59251) - M. Gérard MAYOR
Allery (80270) - M. Didier LERCH
Allonne (60000) - M. Patrice HAEZEBROUCK
Allonville (80260) - Mme Audrey BOCHÉ
Allouagne (62157) - M. Andre HENNEBELLE
Alquines (62850) - M. Jean-Marie ALLOUCHERY
Amblainville (60110) - M. Joel VASQUEZ
Ambleny (02290) - M. Jean-Marie BOUVIER
Ambleteuse (62164) - M. Arnaud LELIEVRE DU BROEUILLE
Ambricourt (62310) - M. Raphael HERBERT
Ambrief (02200) - M. Nicolas BERTIN
Ambrines (62127) - M. Alain ROSE
Ames (62190) - M. Marcel COCQ
Amettes (62260) - Mme Michèle DELEPINE
Amfroipret (59144) - M. Philippe EUSTACHE
Amiens (80080) - Mme Brigitte FOURÉ
Amifontaine (02190) - M. Denis SERIN
Amigny-Rouy (02700) - M. Joël DUHENOY
Amplier (62760) - M. Hubert TASSENCOURT
Amy (60310) - M. Yann GUIGAND
Ancienville (02600) - M. Alain DESBOVES
Andainville (80140) - M. Philippe PRAT
Andechy (80700) - M. Sébastien CARPENTIER
Andelain (02800) - Mme Julie WENDLING MARLIERE
Andeville (60570) - M. Jean-Charles MOREL
Andres (62340) - M. Bruno BENEDETTI
Angicourt (60940) - M. Michel DELAGRANGE
Angivillers (60130) - Mme Elisabeth VAN DE WEGHE
Angres (62143) - Mme Maryse ROGER COUPIN
Anguilcourt-le-Sart (02800) - M. Bernard LEMIRE
Angy (60250) - M. Patrice CREPY
Anhiers (59194) - Mme Nadine MORTELETTE VAHE
Aniche (59580) - M. Xavier BARTOSZEK
Anizy-le-Grand (02320) - M. Ambroise CENTONZE SANDRAS
Annay (62880) - M. Yves TERLAT
Annequin (62149) - M. Yves DUPONT
Anneux (59400) - M. Thierry LEVEQUE
Annezin (62232) - M. Grégory DEBAS
Annoeullin (59112) - M. Philippe PARSY
Annois (02480) - M. Hugues DEMAREST
Anor (59186) - M. Jean-Luc PERAT
Ansacq (60250) - Mme Christine MARIENVAL
Ansauvillers (60120) - M. Dominique DUFRESNES
Anstaing (59152) - M. Etienne DUMOULIN
Antheuil-Portes (60162) - M. Antoine BIBAUT
Antilly (60620) - M. Pierre NAPORA
Anvin (62134) - M. André OLIVIER
Any-Martin-Rieux (02500) - Mme Carine VAN DER SYPT
Anzin (59410) - M. Pierre-Michel BERNARD
Anzin-Saint-Aubin (62223) - Mme Valérie EL HAMINE
Appilly (60400) - M. Michel LEGER
Apremont (60300) - M. Michel DAGNIAUX
Archon (02360) - M. Nicolas DUFOURG
Arcy-Sainte-Restitue (02130) - M. Patrick BOUREL
Ardres (62610) - M. Ludovic LOQUET
Argoeuves (80470) - M. François GOURGUECHON
Argoules (80120) - M. Claude PATTE
Arguel (80140) - Mme Sylvie VAUCHELLE MOUTON
Arleux (59151) - M. Bruno VANDEVILLE
Arleux-en-Gohelle (62580) - M. Norbert GROBELNY
Armancourt (60880) - M. Eric BERTRAND
Armancourt (80700) - Mme Marjorie DELAPORTE
Armbouts-Cappel (59380) - M. Jean-Luc DARCOURT
Armentières (59280) - M. Bernard HAESEBROECK
Armentières-sur-Ourcq (02210) - M. Jean-Pierre BOCQUET
Arnèke (59285) - M. Francis AMPEN
Arques (62510) - M. Benoît ROUSSEL
Arquèves (80560) - M. Christophe DELORAINE
Arrancy (02860) - M. Georges HARANT
Arras (62000) - M. Frédéric LETURQUE
Arrest (80820) - M. Armel BOUCHARD
Arry (80120) - M. Thibault BOURGOIS
Arsy (60190) - M. Joël THIBAULT
Artemps (02480) - M. Jean-Claude DUSANTER
Artres (59269) - Mme Liliane ANDRE
Arvillers (80910) - M. Yves COTTARD
Assainvillers (80500) - M. Xavier DEJAIFFE
Assevent (59600) - Mme Marjorie MAHIEUX
Assevillers (80200) - M. Didier JACOB
Assis-sur-Serre (02270) - Mme Justine LEGRAND
Athies (62223) - Mme Mélanie PAWLAK
Athies (80200) - M. Alain ACQUAIRE
Athies-sous-Laon (02840) - M. Yves BRUN
Attiches (59551) - M. Luc FOUTRY
Attichy (60350) - M. Bernard FAVROLE
Attilly (02490) - Mme Sylvie BELMERE
Attin (62170) - M. Philippe FOURCROY
Aubencheul-au-Bac (59265) - M. Michel PRETTRE
Aubencheul-aux-Bois (02420) - M. Francis PASSET
Aubenton (02500) - M. Bernard GREHANT
Auberchicourt (59165) - M. Gilles GREVIN
Aubercourt (80110) - M. Gilles CHARLES
Aubers (59249) - M. Alain LECLERCQ
Aubigny (80800) - M. Georges LECLERCQ
Aubigny-au-Bac (59265) - M. Alain BOULANGER
Aubigny-aux-Kaisnes (02590) - M. Sylvain VAN HEESWYCK
Aubigny-en-Artois (62690) - M. Jean-Michel DESAILLY
Aubigny-en-Laonnois (02820) - M. Thierry RAVERDY
Aubin-Saint-Vaast (62140) - M. Steve PRINGARBE
Aubrometz (62390) - M. Francis FAYE
Aubry-du-Hainaut (59494) - M. Raymond ZINGRAFF
Aubvillers (80110) - Mme Sergine MENARD
Auby (59950) - Mme Freddy KACZMAREK
Auchel (62260) - M. Philibert BERRIER
Auchonvillers (80560) - M. Cyril CARNEL
Auchy-au-Bois (62190) - M. Jean-François DELPLACE
Auchy-la-Montagne (60360) - M. Alain ROUSSELLE
Auchy-lès-Hesdin (62770) - M. Franck PARMENTIER
Auchy-les-Mines (62138) - M. Jean Michel LEGRAND
Auchy-lez-Orchies (59310) - M. Guy SCHRYVE
Audembert (62250) - Mme Patricia ADMONT
Audignicourt (02300) - M. Christophe THÉRON
Audignies (59570) - M. Christian DORLODOT
Audigny (02120) - M. Franck GUIARD
Audincthun (62560) - M. Casimir HOCHART
Audinghen (62179) - M. Marc SARPAUX
Audrehem (62890) - M. Sébastien LECAILLE
Audresselles (62164) - M. Antoine BENOIT
Audruicq (62370) - Mme Nicole CHEVALIER
Auger-Saint-Vincent (60800) - M. Fabrice DALONGEVILLE
Augy (02220) - M. Didier RUFFY
Aulnois-sous-Laon (02000) - M. Denis DUMAY
Aulnoy-lez-Valenciennes (59300) - M. Laurent DEPAGNE
Aulnoye-Aymeries (59620) - M. Bernard BAUDOUX
Ault (80460) - M. Marcel LE MOIGNE
Aumâtre (80140) - M. Louis QUEVAUVILLERS
Aumerval (62550) - M. Dany DELERUE
Aumont (80640) - M. Christophe MARTIN
Aumont-en-Halatte (60300) - Mme Christel JAUNET
Auneuil (60390) - M. Hans DEKKERS
Auteuil (60390) - Mme Martine DELAPLACE
Autheuil-en-Valois (60890) - M. Damien HEURTAUT
Autheux (80600) - M. Régis DESPLANQUE
Authie (80560) - M. Honoré FROIDEVAL
Authieule (80600) - M. Vincent DOCHY
Authuille (80300) - M. Fabrice COLSON
Autingues (62610) - M. Blaise DE SAINT JUST
Autrêches (60350) - M. Michel POTIER
Autremencourt (02250) - M. Dominique POTART
Autreppes (02580) - M. Paul BASSE
Autreville (02300) - M. Michel BABILOTTE
Aux Marais (60000) - M. Christophe TABARY
Auxi-le-Château (62390) - M. Henri DEJONGHE
Avelesges (80270) - M. Thierry Henri Stanislas HÉBERT
Avelin (59710) - M. José ROUCOU
Aveluy (80300) - M. Christophe BUISSET
Averdoingt (62127) - M. Damien MONTEL
Avesnelles (59440) - M. Antoine BADIDI
Avesnes (62650) - M. Gauthier BENOÎT
Avesnes-Chaussoy (80140) - M. Benoît BEAUCOURT
Avesnes-le-Comte (62810) - M. Sébastien BERTOUT
Avesnes-le-Sec (59296) - M. Claude REGNIEZ
Avesnes-les-Aubert (59129) - M. Alexandre BASQUIN
Avesnes-lès-Bapaume (62450) - M. Bernard DOBOEUF
Avesnes-sur-Helpe (59440) - M. Sébastien SEGUIN
Avilly-Saint-Léonard (60300) - Mme Anne LEFEBVRE
Avion (62210) - M. Jean-Marc TELLIER
Avondance (62310) - M. Pierre DESMONS
Avrechy (60130) - Mme Astride LEQUEN
Avricourt (60310) - M. Roger PARZYBUT
Avrigny (60190) - M. Gilbert VERSLUYS
Avroult (62560) - Mme Isabelle LEMAIRE
Awoingt (59400) - M. Eddy DHERBECOURT
Ayencourt (80500) - Mme Brigitte DEMARCY
Ayette (62116) - M. Fabien TAMAYO
Azincourt (62310) - M. Nicolas POCLET
Azy-sur-Marne (02400) - Mme Séverine GLEIZE
Baboeuf (60400) - M. Daniel DOLIGÉ
Bachant (59138) - M. David ZELANI
Bachy (59830) - M. Philippe DELCOURT
Bacouël (60120) - M. Bernard PELOU
Bacouel-sur-Selle (80480) - M. Marc BULCOURT
Bagneux (02290) - M. Jean-Marie DUBOIS
Bailleul (59270) - M. Antony GAUTIER
Bailleul (80490) - M. Fabrice FRION
Bailleul-aux-Cornailles (62127) - M. Maurice SOYEZ
Bailleul-le-Soc (60190) - M. Wilfrid BLOIS
Bailleul-lès-Pernes (62550) - M. Jean BRUYANT
Bailleul-Sir-Berthoult (62580) - Mme Isabelle DERUY
Bailleul-sur-Thérain (60930) - Mme Béatrice LEJEUNE
Bailleulmont (62123) - M. Thomas BONNELLE
Bailleulval (62123) - M. Harold TETU
Bailleval (60140) - M. Olivier FERREIRA
Bailly (60170) - M. Bernard BEBLO
Baincthun (62360) - M. Stéphane BOURGEOIS
Bainghen (62850) - M. Thierry TERLUTTE
Baisieux (59780) - M. Philippe LIMOUSIN
Baives (59132) - M. Claude GARY
Baizieux (80300) - Mme Marie-Josée VAQUIER
Bajus (62150) - M. Jean-Pierre CLEMENT
Balagny-sur-Thérain (60250) - M. Philippe MARECHAL
Balâtre (80700) - M. Thomas BASSET
Balinghem (62610) - M. Jean Claude VANDENBERGUE
Bambecque (59470) - M. Grégoire FRANCKE
Bancigny (02140) - M. Michel WOIMANT
Bancourt (62450) - M. Bernard ROUSERE
Banteux (59266) - Mme Bernadette GODET-MENTION
Bantigny (59554) - M. Yves MARECAILLE
Bantouzelle (59266) - Mme Sylviane MAUR
Bapaume (62450) - M. Jean-Jacques COTTEL
Baralle (62860) - M. Jean-Pierre LESTOCARD
Barastre (62124) - M. Gislain BOURY
Barbery (60810) - M. Dimitri ROLAND
Barenton-Bugny (02000) - M. Eric BEVIERE
Barenton-Cel (02000) - M. David PETIT
Barenton-sur-Serre (02270) - M. Christian LECUYER
Bargny (60620) - Mme Martine VANIER
Barisis-aux-Bois (02700) - M. Guy PERNAUT
Barleux (80200) - M. Eric FRANÇOIS
Barlin (62620) - M. Julien DAGBERT
Barly (62810) - Mme Marie-Angèle LEFETZ
Barly (80600) - M. Jean-Louis BOUCHEZ
Baron (60300) - Mme Anne-Sophie SICARD
Barzy-en-Thiérache (02170) - M. Pierre-Marie TELLIER
Barzy-sur-Marne (02850) - M. Jean-Claude BOHAIN
Bas-Lieu (59440) - M. Ghislain FRANÇOIS
Basseux (62123) - M. Roger KARPINSKI
Bassoles-Aulers (02380) - Mme Isabelle HERBULOT
Baugy (60190) - M. Jean-Claude DARCY
Bauvin (59221) - M. Louis-Pascal LEBARGY
Bavay (59570) - Mme Francine CAUCHETEUX
Bavelincourt (80260) - M. Alain JUMELLE
Bavinchove (59670) - M. Serge LACONTE
Bavincourt (62158) - M. Lionel CAYET
Bayencourt (80560) - Mme Virginie ADAMCZYK
Bayenghem-lès-Éperlecques (62910) - M. Jean-Michel BOUHIN
Bayenghem-lès-Seninghem (62380) - M. Jean-François DENECQUE
Bayonvillers (80170) - M. Xavier PALPIED
Bazancourt (60380) - Mme Edwige HAUDIQUERT
Bazentin (80300) - M. Jean-Luc FOURDINIER
Bazicourt (60700) - Mme Marinette CAROLE
Bazinghen (62250) - M. Franck PARENTY
Bazoches-sur-Vesles (02220) - M. Christian DROUET
Bazuel (59360) - M. Jean-Félix MACAREZ
Béalcourt (80370) - M. Didier SEPTIER
Béalencourt (62770) - M. Benoît THÉRET
Beaucamps-le-Jeune (80430) - M. Stéphane DUCHAUSSOY
Beaucamps-le-Vieux (80430) - M. François THIVERNY
Beaucamps-Ligny (59134) - Mme Catherine LEFEBVRE
Beauchamps (80770) - M. Jean-Charles VITAUX
Beaucourt-en-Santerre (80110) - M. Hubert CAPELLE
Beaucourt-sur-l'Ancre (80300) - M. Jean-Claude CHATELAIN
Beaucourt-sur-l'Hallue (80260) - Mme Annie MARCHAND
Beaudéduit (60210) - M. Guy MASSON
Beaudignies (59530) - M. Dominique FONTAINE
Beaudricourt (62810) - Mme Béatrice DAUSSE
Beaufort (59330) - Mme Thérèse PECHER
Beaufort-Blavincourt (62810) - M. André MICHEL
Beaufort-en-Santerre (80170) - M. Arnaud COQUART
Beaugies-sous-Bois (60640) - M. Didier BÉRANGER
Beaulencourt (62450) - Mme Edith COTTEL
Beaulieu-les-Fontaines (60310) - M. Robert PIECHON
Beaumé (02500) - M. Jean-Luc HESTERS
Beaumerie-Saint-Martin (62170) - M. Patrick HERLANGE
Beaumetz (80370) - M. Jean-Michel MAGNIER
Beaumetz-lès-Aire (62960) - M. Auxence WIGNERON
Beaumetz-lès-Cambrai (62124) - M. Yannick MEMBRE
Beaumetz-lès-Loges (62123) - M. Jean-Luc TILLARD
Beaumont-en-Beine (02300) - M. Christian GAMBART
Beaumont-en-Cambrésis (59540) - M. Fabrice BACCOUT
Beaumont-Hamel (80300) - Mme Agnes BRIET - LAVAQUERIE
Beauquesne (80600) - M. François DURIEUX
Beaurain (59730) - M. Denis SEMAILLE
Beaurains (62217) - M. Pierre ANSART
Beaurains-lès-Noyon (60400) - M. Daniel HARDIER
Beaurainville (62990) - Mme Jeannie SERGENT
Beaurepaire (60700) - Mme Patricia LEYSENS
Beaurepaire-sur-Sambre (59550) - M. Pierrick FORET
Beaurevoir (02110) - M. Christian WABONT
Beaurieux (02160) - M. Jean-Paul COFFINET
Beaurieux (59740) - M. Emmanuel DURSENT
Beautor (02800) - M. Jackie GOARIN
Beauvais (60000) - Mme Caroline CAYEUX
Beauval (80630) - M. Bernard THUILLIER
Beauvoir (60120) - M. Laurent TRIBOUT
Beauvoir-Wavans (62390) - M. Yvon HEUDENT
Beauvois (62130) - M. Philippe TIQUET
Beauvois-en-Cambrésis (59157) - M. Yannick HERBET
Beauvois-en-Vermandois (02590) - M. Bruno LEFEVRE
Bécordel-Bécourt (80300) - M. Dominique DEVILLERS
Bécourt (62240) - Mme Marie-Dorothée FLAHAUT
Becquigny (02110) - M. Pierre MOREL
Becquigny (80500) - M. Philippe D'HULST
Béhagnies (62121) - M. Régis LELEU
Béhen (80870) - M. Jean-Claude PARMENTIER
Béhencourt (80260) - M. Philippe PLAISANT
Béhéricourt (60400) - Mme Céline CHAMPAGNE
Bellaing (59135) - M. Michel BLAISE
Bellancourt (80132) - Mme Brigitte KOCH
Belle-Église (60540) - Mme Dominique MARGERY
Belle-et-Houllefort (62142) - M. Michel DUFAY
Belleau (02400) - M. Emmanuel LEBOULANGER
Bellebrune (62142) - M. Christophe GUCHE
Bellenglise (02420) - M. Vincent DUQUENNE
Belleu (02200) - M. Philippe MONTARON
Belleuse (80160) - M. Thibaut DOMISSE
Bellicourt (02420) - M. Marcel LECLERE
Bellignies (59570) - Mme Danièle DRUESNES
Bellinghem (62129) - Mme Françoise VASSEUR
Bellonne (62490) - M. Bernard GAUDEFROY
Belloy (60490) - M. Christian CARDON
Belloy-en-Santerre (80200) - M. Laurent POTIER
Belloy-Saint-Léonard (80270) - M. Jean-Paul POIRÉ
Belloy-sur-Somme (80310) - M. Jean-Luc HERBETTE
Benay (02440) - M. Jacques MASSON
Bénifontaine (62410) - M. Nicolas GODART
Berck (62600) - M. Bruno COUSEIN
Bérelles (59740) - M. Orféo RIGONI
Bergicourt (80290) - M. Benoit DOLIQUE
Bergueneuse (62134) - M. Christopher BEHARELLE
Bergues (59380) - M. Paul-Loup TRONQUOY
Bergues-sur-Sambre (02450) - M. Frédéric LACOCHE
Berlaimont (59145) - M. Michel HANNECART
Berlancourt (02250) - M. Philippe TORRE
Berlancourt (60640) - M. Joël COTTART
Berlencourt-le-Cauroy (62810) - M. Christian, Fernand, Jean DELAMBRE
Berles-au-Bois (62123) - M. Michel PETIT
Berles-Monchel (62690) - M. Jean-Jacques THELLIER
Berlise (02340) - M. Michaël JACQUES
Bermerain (59213) - M. Yvan BRUNIAU
Bermeries (59570) - M. Jean-Claude GROSSEMY
Bermesnil (80140) - M. Roger TAVERNE
Bermicourt (62130) - M. Arnaud FAUQUEMBERGUE
Bernâtre (80370) - M. Raphaël LEJEUNE
Bernaville (80370) - Mme Christelle LECLERCQ
Bernay-en-Ponthieu (80120) - M. Serge MAKO
Bernes (80240) - M. Jean TRUJILLO
Berneuil (80620) - M. Francis FLAHAUT
Berneuil-en-Bray (60390) - M. Jacky Georges Victor PETIT
Berneuil-sur-Aisne (60350) - M. Etienne FRERE
Berneville (62123) - M. Julien BELLENGIER
Bernieulles (62170) - M. David CAUX
Bernot (02120) - M. Xavier BOCQUILLON
Berny-en-Santerre (80200) - M. Francis LEROY
Berny-Rivière (02290) - M. Hervé HERTAULT
Berrieux (02820) - M. Gilles PAYEN
Berry-au-Bac (02190) - Mme Marie-Christine HALLIER
Bersée (59235) - M. Arnaud HOTTIN
Bersillies (59600) - Mme Marie-Paule ROUSSELLE - DUBOIS
Bertangles (80260) - M. Joseph DEBART
Bertaucourt-Epourdon (02800) - M. Philippe MARTEAU
Berteaucourt-les-Dames (80850) - M. Dominique MOREL
Berteaucourt-lès-Thennes (80110) - M. Michel BOUCHER
Berthecourt (60370) - Mme Lydia BORDERES
Berthen (59270) - M. Régis DONDEYNE
Berthenicourt (02240) - M. Vincent VANSTEENBERGHE
Bertincourt (62124) - M. Bernard BRONNIART
Bertrancourt (80560) - M. Patrick SCHRICKE
Bertricourt (02190) - M. Hervé BOLLINNE
Bertry (59980) - M. Jacques OLIVIER
Berzy-le-Sec (02200) - M. Christian DEULCEUX
Besmé (02300) - Mme Évelyne BOUILLON
Besmont (02500) - M. Michel DRU
Besny-et-Loizy (02870) - M. Franck DEMAZURE
Béthancourt-en-Valois (60129) - Mme Dominique DANNEEL
Béthancourt-en-Vaux (02300) - M. Philippe GONCALVES
Béthencourt (59540) - M. Paul SOUPLY
Béthencourt-sur-Mer (80130) - M. Denis DUROT
Béthencourt-sur-Somme (80190) - Mme Patricia POTURALSKI
Béthisy-Saint-Martin (60320) - M. Alain DRICOURT
Béthisy-Saint-Pierre (60320) - M. Jean-Marie LAVOISIER
Béthonsart (62690) - M. Jean-Marc CUVILLIER
Béthune (62400) - M. Olivier GACQUERRE
Bettembos (80290) - M. Francis GUILBERT
Bettencourt-Rivière (80270) - M. Michel DEFORCEVILLE
Bettencourt-Saint-Ouen (80610) - M. Claude FOURCROY
Bettignies (59600) - M. Michel LEFEBVRE
Bettrechies (59570) - M. Philippe SARRAUTE
Betz (60620) - M. Marc GRANDEMANGE
Beugin (62150) - Mme Odile LECLERCQ
Beugnâtre (62450) - M. Jacques WEEXSTEEN
Beugneux (02210) - M. Etienne CALLAY
Beugnies (59216) - M. Frédéric ERNESTI
Beugny (62124) - M. Jean-Claude MAYEUX
Beussent (62170) - M. Samuel GUERVILLE
Beutin (62170) - M. Dominique MASSON
Beuvardes (02130) - Mme Catherine RICHARD
Beuvrages (59192) - M. Ali BENYAHIA
Beuvraignes (80700) - M. Bernard DUPUIS
Beuvrequen (62250) - M. Alain BARRE
Beuvry (62660) - Mme Nadine LEFEBVRE
Beuvry-la-Forêt (59310) - M. Thierry BRIDAULT
Bévillers (59217) - M. Pierre-Henri DUDANT
Bezinghem (62650) - M. Philippe DUCROCQ
Bézu-le-Guéry (02310) - M. Philippe GUYON
Bézu-Saint-Germain (02400) - M. Jean-Luc GRADOS
Biache-Saint-Vaast (62118) - M. Hervé NAGLIK
Biaches (80200) - M. Ludovic LEGRAND
Biarre (80190) - M. Jean-Pierre DHILLY
Bichancourt (02300) - M. Patrick DEDUN
Biefvillers-lès-Bapaume (62450) - Mme Véronique THIEBAUT
Biencourt (80140) - M. Gilles LOUBAT
Bienville (60280) - M. Claude DUPRONT
Bienvillers-au-Bois (62111) - M. Jean-Claude LEVEL
Biermont (60490) - M. Francis MANSARD
Bierne (59380) - M. Jacques BLEJA
Bieuxy (02290) - Mme Isabelle DOURNEL
Bièvres (02860) - M. Pierre BIEDAL
Bihucourt (62121) - M. Benoît-Vincent CAILLE
Billancourt (80190) - M. Christophe DESACHY
Billy-Berclau (62138) - M. Steve BOSSART
Billy-Montigny (62420) - M. Bruno TRONI
Billy-sur-Aisne (02200) - M. Jean-François DE BAERE
Billy-sur-Ourcq (02210) - Mme Françoise EMOND
Bimont (62650) - M. Jean-Marie MERLIN
Bissezeele (59380) - Mme Claudine DELASSUS
Bitry (60350) - M. Franck SUPERBI
Blacourt (60650) - M. Jean-Pierre FOUQUIER
Blaincourt-lès-Précy (60460) - M. Patrick CORBEL
Blairville (62173) - M. Dominique COPPIN
Blancfossé (60120) - M. Guillaume SAGUEZ
Blangerval-Blangermont (62270) - M. Xavier COLIN
Blangy-sous-Poix (80290) - M. Alain LESUR
Blangy-sur-Ternoise (62770) - M. Michel MASSART
Blangy-Tronville (80440) - M. Eric GUEANT
Blanzy-lès-Fismes (02160) - M. Dominique FERTE
Blargies (60220) - M. Olivier HERNEQUÉ
Blaringhem (59173) - M. Régis DUQUENOY
Blécourt (59268) - M. Jean-Paul BASSELET
Blendecques (62575) - M. Rachid BEN AMOR
Bléquin (62380) - M. Jean GARDIN
Blérancourt (02300) - M. Patrick LAPLACE
Blesmes (02400) - Mme Martine SIMON
Blessy (62120) - M. Jean Marc FURGEROT
Blicourt (60860) - M. Gérard DEFRANCE
Blincourt (60190) - Mme Dominique LE SOURD
Blingel (62770) - Mme Karine DELANNOY
Boeschepe (59299) - M. Luc VAN INGHELANDT
Boëseghem (59189) - Mme Danielle MAMETZ
Boffles (62390) - M. Raymond CROISEL
Bohain-en-Vermandois (02110) - M. Yann ROJO
Boiry-Becquerelle (62128) - M. Michel DOLLET
Boiry-Notre-Dame (62156) - M. Daniel MARTINÉ
Boiry-Saint-Martin (62175) - M. Cédric DELMOTTE
Boiry-Sainte-Rictrude (62175) - M. Jean-Claude PLU
Bois-Bernard (62320) - M. Jean-Marie MONCHY
Bois-Grenier (59280) - M. Michel DELEPAUL
Bois-lès-Pargny (02270) - M. Aldric LAYE
Boisbergues (80600) - M. Jean-Pierre OSSART
Boisdinghem (62500) - M. Michel LHEUREUX
Boisjean (62170) - M. François DOUAY

Abainville (55130) - M. Jean-Claude HERPIERRE
Abaucourt (54610) - M. David RENKES
Abaucourt-Hautecourt (55400) - M. Jean-Marie MITTAUX
Abbéville-lès-Conflans (54800) - M. Daniel POLEGGI
Ablancourt (51240) - M. Loïc NICOULEAUD
Aboncourt (54115) - M. Eric MATHIEU
Aboncourt (57920) - M. Gérald RIVET
Aboncourt-sur-Seille (57590) - M. Fabrice BAGNON
Abreschviller (57560) - M. Emmanuel RIEHL
Achain (57340) - M. Louis RENARD
Achen (57412) - M. Laurent SCHRUB
Achenheim (67204) - M. Valentin RABOT
Acy-Romance (08300) - M. Gérard DÉSIRONT
Adaincourt (57580) - Mme Charlotte PACIFICI
Adamswiller (67320) - M. Alain SAEMANN
Adelange (57380) - M. Jean-Marc FULLER
Affléville (54800) - M. Patrick MARTIN
Affracourt (54740) - M. Etienne VOINOT
Ageville (52340) - M. Guy URSCHEL
Agincourt (54770) - M. Denis LAPOINTE
Ahéville (88500) - Mme Véronique MUNIERE
Aiglemont (08090) - M. Philippe DECOBERT
Aigny (51150) - M. Henri JESSON
Aigremont (52400) - M. Robert LEFAIVRE
Ailleville (10200) - M. Claude HACKEL
Aillianville (52700) - M. Philippe LEROUX
Aincreville (55110) - M. Guy RAVENEL
Aingeray (54460) - M. André FONTAINE
Aingeville (88140) - M. Michel LARCHE
Aingoulaincourt (52230) - M. Paul DAVID
Ainvelle (88320) - M. Thierry HUBRECHT
Aire (08190) - M. Olivier FLAUZAC
Aix-Villemaur-Pâlis (10190) - M. Roland BROQUET
Aizanville (52120) - M. Jean-Michel GUERBER
Ajoncourt (57590) - M. René VERHEE
Alaincourt-la-Côte (57590) - M. Bernard DOYEN
Albé (67220) - Mme Marie-Line DUCORDEAUX
Albestroff (57670) - M. Germain MUSSOT
Algolsheim (68600) - M. André SIEBER
Algrange (57440) - M. Patrick PERON
Alincourt (08310) - M. Nicolas ETIQUE
Allain (54170) - Mme Emeline MAGNIER-CARETTI
Allamont (54800) - M. Jean-Luc POUILLION
Allamps (54112) - M. Jean-François BALTARD
Alland'Huy-et-Sausseuil (08130) - M. Cédric PATE
Allarmont (88110) - M. Pierre SARRAZIN
Allemanche-Launay-et-Soyer (51260) - M. Bernard Georges Paul CHAMPION
Allemant (51120) - Mme Carole DOUCET
Alliancelles (51250) - M. Jean-Jacques GARCIA-DELGADO
Allibaudières (10700) - M. Bruno MEUNIER
Allichamps (52130) - M. Mélanie CADORIN
Allondrelle-la-Malmaison (54260) - M. Jean-François MARIEMBERG
Alsting (57515) - M. Jean-Claude HEHN
Alteckendorf (67270) - M. Alain HIPP
Altenach (68210) - M. Jean-Luc LAMÈRE
Altenheim (67490) - Mme Laura RITTER
Altkirch (68130) - M. Nicolas JANDER
Altorf (67120) - M. Bruno EYDER
Altrippe (57660) - M. Alain KONIECZNY
Altviller (57730) - M. Jean-Jacques BALLEVRE
Altwiller (67260) - M. Aimé Laurent SCHREINER
